labels,predictions,outputs,categories
1.0,1.0,0.5201054,ddpm
1.0,1.0,0.5453241,ddpm
1.0,1.0,0.53563476,ddpm
1.0,1.0,0.506619,ddpm
1.0,1.0,0.5188614,ddpm
1.0,1.0,0.5558486,ddpm
1.0,1.0,0.50669116,ddpm
1.0,1.0,0.51645696,ddpm
1.0,1.0,0.5036629,ddpm
1.0,0.0,0.49803507,ddpm
1.0,0.0,0.48729545,ddpm
1.0,1.0,0.55286044,ddpm
1.0,1.0,0.5364831,ddpm
1.0,0.0,0.48678505,ddpm
1.0,0.0,0.4937261,ddpm
1.0,1.0,0.5094787,ddpm
1.0,1.0,0.52902466,ddpm
1.0,0.0,0.4777312,ddpm
1.0,0.0,0.48385367,ddpm
1.0,1.0,0.5352428,ddpm
1.0,0.0,0.48448205,ddpm
1.0,1.0,0.5504748,ddpm
1.0,1.0,0.51186496,ddpm
1.0,0.0,0.4783866,ddpm
1.0,0.0,0.49316323,ddpm
1.0,1.0,0.5470611,ddpm
1.0,1.0,0.53279597,ddpm
1.0,1.0,0.5367599,ddpm
1.0,1.0,0.56548375,ddpm
1.0,0.0,0.4964835,ddpm
1.0,1.0,0.5308762,ddpm
1.0,0.0,0.49882248,ddpm
1.0,1.0,0.5210229,ddpm
1.0,0.0,0.47052944,ddpm
1.0,1.0,0.5308254,ddpm
1.0,0.0,0.47436944,ddpm
1.0,1.0,0.5476865,ddpm
1.0,1.0,0.5077141,ddpm
1.0,1.0,0.5594728,ddpm
1.0,0.0,0.4786041,ddpm
1.0,1.0,0.52443874,ddpm
1.0,0.0,0.4722993,ddpm
1.0,1.0,0.5321375,ddpm
1.0,0.0,0.4866484,ddpm
1.0,1.0,0.53049105,ddpm
1.0,0.0,0.47499165,ddpm
1.0,1.0,0.5417955,ddpm
1.0,1.0,0.55178005,ddpm
1.0,1.0,0.5367069,ddpm
1.0,1.0,0.5342692,ddpm
1.0,1.0,0.5176857,ddpm
1.0,1.0,0.5480619,ddpm
1.0,1.0,0.5052025,ddpm
1.0,1.0,0.50503683,ddpm
1.0,1.0,0.5456751,ddpm
1.0,1.0,0.5466249,ddpm
1.0,1.0,0.50660396,ddpm
1.0,0.0,0.46963626,ddpm
1.0,1.0,0.5093588,ddpm
1.0,0.0,0.49609077,ddpm
1.0,1.0,0.53870505,ddpm
1.0,0.0,0.4991112,ddpm
1.0,1.0,0.5090329,ddpm
1.0,1.0,0.5033401,ddpm
1.0,1.0,0.5083684,ddpm
1.0,1.0,0.5250969,ddpm
1.0,1.0,0.55303395,ddpm
1.0,1.0,0.5396163,ddpm
1.0,1.0,0.52402425,ddpm
1.0,0.0,0.49217945,ddpm
1.0,1.0,0.53502935,ddpm
1.0,1.0,0.536635,ddpm
1.0,0.0,0.44431365,ddpm
1.0,1.0,0.5420132,ddpm
1.0,0.0,0.48582894,ddpm
1.0,0.0,0.49520263,ddpm
1.0,1.0,0.51113737,ddpm
1.0,1.0,0.53127885,ddpm
1.0,1.0,0.5197657,ddpm
1.0,1.0,0.53263724,ddpm
1.0,1.0,0.52613664,ddpm
1.0,1.0,0.5324357,ddpm
1.0,0.0,0.48673347,ddpm
1.0,1.0,0.5489908,ddpm
1.0,1.0,0.5568103,ddpm
1.0,1.0,0.5029608,ddpm
1.0,1.0,0.50617576,ddpm
1.0,1.0,0.5062459,ddpm
1.0,1.0,0.50095165,ddpm
1.0,1.0,0.5212944,ddpm
1.0,1.0,0.52879053,ddpm
1.0,1.0,0.5127625,ddpm
1.0,0.0,0.492775,ddpm
1.0,1.0,0.53822696,ddpm
1.0,1.0,0.52097744,ddpm
1.0,0.0,0.4903326,ddpm
1.0,1.0,0.52771765,ddpm
1.0,1.0,0.535752,ddpm
1.0,1.0,0.5152563,ddpm
1.0,1.0,0.565565,ddpm
1.0,0.0,0.48693594,ddpm
1.0,1.0,0.5172434,ddpm
1.0,1.0,0.5409237,ddpm
1.0,1.0,0.55763346,ddpm
1.0,1.0,0.56531113,ddpm
1.0,1.0,0.5074508,ddpm
1.0,1.0,0.5417146,ddpm
1.0,1.0,0.50764704,ddpm
1.0,1.0,0.5169156,ddpm
1.0,0.0,0.4884752,ddpm
1.0,1.0,0.533168,ddpm
1.0,1.0,0.5205296,ddpm
1.0,0.0,0.48776287,ddpm
1.0,1.0,0.50464034,ddpm
1.0,1.0,0.56962985,ddpm
1.0,1.0,0.5658479,ddpm
1.0,1.0,0.5334901,ddpm
1.0,1.0,0.50493926,ddpm
1.0,1.0,0.57979214,ddpm
1.0,1.0,0.55685914,ddpm
1.0,1.0,0.54587156,ddpm
1.0,1.0,0.5273986,ddpm
1.0,1.0,0.52528834,ddpm
1.0,1.0,0.5748212,ddpm
1.0,1.0,0.51575327,ddpm
1.0,1.0,0.5083905,ddpm
1.0,1.0,0.50504196,ddpm
1.0,0.0,0.48025554,ddpm
1.0,1.0,0.5408009,ddpm
1.0,1.0,0.52611756,ddpm
1.0,1.0,0.55122167,ddpm
1.0,1.0,0.5371348,ddpm
1.0,1.0,0.50085056,ddpm
1.0,1.0,0.52682555,ddpm
1.0,1.0,0.5396906,ddpm
1.0,0.0,0.48659727,ddpm
1.0,0.0,0.48424238,ddpm
1.0,0.0,0.4807882,ddpm
1.0,0.0,0.49104118,ddpm
1.0,1.0,0.53346366,ddpm
1.0,1.0,0.51761824,ddpm
1.0,1.0,0.6050843,ddpm
1.0,1.0,0.5008448,ddpm
1.0,1.0,0.51096004,ddpm
1.0,1.0,0.56391484,ddpm
1.0,1.0,0.53467846,ddpm
1.0,0.0,0.48518386,ddpm
1.0,0.0,0.49778885,ddpm
1.0,1.0,0.5371753,ddpm
1.0,1.0,0.5073884,ddpm
1.0,1.0,0.52199286,ddpm
1.0,1.0,0.5252044,ddpm
1.0,1.0,0.5134093,ddpm
1.0,1.0,0.51558757,ddpm
1.0,0.0,0.4872762,ddpm
1.0,0.0,0.46818912,ddpm
1.0,0.0,0.47370788,ddpm
1.0,1.0,0.5039656,ddpm
1.0,1.0,0.5511938,ddpm
1.0,1.0,0.5085437,ddpm
1.0,1.0,0.5167122,ddpm
1.0,1.0,0.55048645,ddpm
1.0,0.0,0.49773943,ddpm
1.0,1.0,0.5706069,ddpm
1.0,0.0,0.47487238,ddpm
1.0,1.0,0.55316144,ddpm
1.0,1.0,0.53537565,ddpm
1.0,1.0,0.5924309,ddpm
1.0,1.0,0.5119433,ddpm
1.0,1.0,0.5499945,ddpm
1.0,1.0,0.5063401,ddpm
1.0,0.0,0.47494793,ddpm
1.0,1.0,0.5089217,ddpm
1.0,1.0,0.5272516,ddpm
1.0,0.0,0.49434805,ddpm
1.0,1.0,0.53357327,ddpm
1.0,1.0,0.586085,ddpm
1.0,0.0,0.49567702,ddpm
1.0,1.0,0.5440468,ddpm
1.0,1.0,0.5235549,ddpm
1.0,1.0,0.5600013,ddpm
1.0,1.0,0.54331946,ddpm
1.0,1.0,0.58060783,ddpm
1.0,1.0,0.54481167,ddpm
1.0,1.0,0.538045,ddpm
1.0,1.0,0.5130834,ddpm
1.0,0.0,0.4958387,ddpm
1.0,1.0,0.54402566,ddpm
1.0,0.0,0.4675662,ddpm
1.0,1.0,0.5379526,ddpm
1.0,0.0,0.4806715,ddpm
1.0,1.0,0.5350109,ddpm
1.0,1.0,0.53551924,ddpm
1.0,1.0,0.5305019,ddpm
1.0,1.0,0.53135574,ddpm
1.0,1.0,0.5027649,ddpm
1.0,1.0,0.5332057,ddpm
1.0,1.0,0.5009902,ddpm
1.0,0.0,0.4998073,ddpm
1.0,0.0,0.4987473,ddpm
1.0,0.0,0.48811182,ddpm
1.0,1.0,0.51221997,ddpm
1.0,1.0,0.52989197,ddpm
1.0,1.0,0.5586707,ddpm
1.0,1.0,0.5960411,ddpm
1.0,1.0,0.53764445,ddpm
1.0,1.0,0.5226138,ddpm
1.0,0.0,0.4863895,ddpm
1.0,1.0,0.53834766,ddpm
1.0,1.0,0.5298712,ddpm
1.0,1.0,0.51733965,ddpm
1.0,1.0,0.5180556,ddpm
1.0,1.0,0.52398664,ddpm
1.0,1.0,0.54413265,ddpm
1.0,1.0,0.5504891,ddpm
1.0,1.0,0.50303537,ddpm
1.0,1.0,0.5871558,ddpm
1.0,1.0,0.52083576,ddpm
1.0,1.0,0.50284636,ddpm
1.0,1.0,0.5172346,ddpm
1.0,0.0,0.48236504,ddpm
1.0,1.0,0.5095383,ddpm
1.0,0.0,0.4949481,ddpm
1.0,1.0,0.5386054,ddpm
1.0,0.0,0.48605043,ddpm
1.0,1.0,0.520887,ddpm
1.0,1.0,0.54813474,ddpm
1.0,1.0,0.53674877,ddpm
1.0,1.0,0.5644801,ddpm
1.0,1.0,0.51426035,ddpm
1.0,1.0,0.5061775,ddpm
1.0,1.0,0.5587925,ddpm
1.0,1.0,0.55948687,ddpm
1.0,1.0,0.55050427,ddpm
1.0,0.0,0.49289235,ddpm
1.0,1.0,0.5306798,ddpm
1.0,1.0,0.5637935,ddpm
1.0,1.0,0.563895,ddpm
1.0,1.0,0.5348599,ddpm
1.0,1.0,0.50100577,ddpm
1.0,1.0,0.53988594,ddpm
1.0,1.0,0.51438695,ddpm
1.0,1.0,0.53003585,ddpm
1.0,1.0,0.5528759,ddpm
1.0,1.0,0.54046214,ddpm
1.0,0.0,0.4894001,ddpm
1.0,1.0,0.5864303,ddpm
1.0,1.0,0.5056566,ddpm
1.0,1.0,0.5501625,ddpm
1.0,0.0,0.46737015,ddpm
1.0,1.0,0.5107839,ddpm
1.0,0.0,0.4956578,ddpm
1.0,1.0,0.5211368,ddpm
1.0,1.0,0.52105594,ddpm
1.0,1.0,0.53063524,ddpm
1.0,0.0,0.48175853,ddpm
1.0,1.0,0.53543484,ddpm
1.0,1.0,0.50200456,ddpm
1.0,0.0,0.48127577,ddpm
1.0,0.0,0.48638082,ddpm
1.0,1.0,0.51070416,ddpm
1.0,1.0,0.51470023,ddpm
1.0,0.0,0.47951695,ddpm
1.0,0.0,0.49570832,deepfloyd_if
1.0,0.0,0.4723276,deepfloyd_if
1.0,1.0,0.54369056,deepfloyd_if
1.0,0.0,0.46539134,deepfloyd_if
1.0,1.0,0.5612085,deepfloyd_if
1.0,0.0,0.49175063,deepfloyd_if
1.0,1.0,0.5047282,deepfloyd_if
1.0,0.0,0.4875778,deepfloyd_if
1.0,0.0,0.49055085,deepfloyd_if
1.0,1.0,0.53404963,deepfloyd_if
1.0,0.0,0.4944532,deepfloyd_if
1.0,0.0,0.48424533,deepfloyd_if
1.0,1.0,0.5262433,deepfloyd_if
1.0,1.0,0.57811564,deepfloyd_if
1.0,0.0,0.48411688,deepfloyd_if
1.0,1.0,0.5194993,deepfloyd_if
1.0,1.0,0.5217613,deepfloyd_if
1.0,1.0,0.5665617,deepfloyd_if
1.0,0.0,0.48667938,deepfloyd_if
1.0,0.0,0.47801474,deepfloyd_if
1.0,1.0,0.5206184,deepfloyd_if
1.0,1.0,0.5018078,deepfloyd_if
1.0,1.0,0.52424645,deepfloyd_if
1.0,0.0,0.46775824,deepfloyd_if
1.0,1.0,0.51246727,deepfloyd_if
1.0,1.0,0.54499507,deepfloyd_if
1.0,0.0,0.48864627,deepfloyd_if
1.0,0.0,0.46209744,deepfloyd_if
1.0,1.0,0.5052447,deepfloyd_if
1.0,1.0,0.5480382,deepfloyd_if
1.0,0.0,0.48588493,deepfloyd_if
1.0,0.0,0.49419534,deepfloyd_if
1.0,0.0,0.47982967,deepfloyd_if
1.0,1.0,0.5005558,deepfloyd_if
1.0,0.0,0.44082737,deepfloyd_if
1.0,1.0,0.53344536,deepfloyd_if
1.0,0.0,0.4750993,deepfloyd_if
1.0,0.0,0.47682855,deepfloyd_if
1.0,1.0,0.5084149,deepfloyd_if
1.0,0.0,0.4709575,deepfloyd_if
1.0,0.0,0.4898737,deepfloyd_if
1.0,1.0,0.5361452,deepfloyd_if
1.0,0.0,0.4630364,deepfloyd_if
1.0,1.0,0.5406145,deepfloyd_if
1.0,1.0,0.5791565,deepfloyd_if
1.0,0.0,0.4844767,deepfloyd_if
1.0,1.0,0.5034327,deepfloyd_if
1.0,0.0,0.49802276,deepfloyd_if
1.0,1.0,0.52286935,deepfloyd_if
1.0,0.0,0.47831422,deepfloyd_if
1.0,0.0,0.46753109,deepfloyd_if
1.0,1.0,0.56777084,deepfloyd_if
1.0,0.0,0.49215785,deepfloyd_if
1.0,0.0,0.459626,deepfloyd_if
1.0,1.0,0.56683195,deepfloyd_if
1.0,0.0,0.48093784,deepfloyd_if
1.0,0.0,0.44220227,deepfloyd_if
1.0,0.0,0.48713443,deepfloyd_if
1.0,1.0,0.54964113,deepfloyd_if
1.0,1.0,0.51400405,deepfloyd_if
1.0,1.0,0.5637084,deepfloyd_if
1.0,0.0,0.47716293,deepfloyd_if
1.0,0.0,0.47855872,deepfloyd_if
1.0,0.0,0.47723964,deepfloyd_if
1.0,1.0,0.5488934,deepfloyd_if
1.0,1.0,0.50399375,deepfloyd_if
1.0,0.0,0.47644472,deepfloyd_if
1.0,1.0,0.51590323,deepfloyd_if
1.0,0.0,0.475906,deepfloyd_if
1.0,1.0,0.569869,deepfloyd_if
1.0,0.0,0.49704427,deepfloyd_if
1.0,0.0,0.48691,deepfloyd_if
1.0,1.0,0.5288651,deepfloyd_if
1.0,0.0,0.49555698,deepfloyd_if
1.0,1.0,0.5114841,deepfloyd_if
1.0,0.0,0.46899554,deepfloyd_if
1.0,0.0,0.4768132,deepfloyd_if
1.0,1.0,0.5091989,deepfloyd_if
1.0,0.0,0.46146873,deepfloyd_if
1.0,0.0,0.46580216,deepfloyd_if
1.0,0.0,0.49476793,deepfloyd_if
1.0,1.0,0.50358707,deepfloyd_if
1.0,0.0,0.4711675,deepfloyd_if
1.0,0.0,0.46796653,deepfloyd_if
1.0,0.0,0.46638024,deepfloyd_if
1.0,1.0,0.5447439,deepfloyd_if
1.0,0.0,0.47526845,deepfloyd_if
1.0,0.0,0.4703755,deepfloyd_if
1.0,1.0,0.51827514,deepfloyd_if
1.0,0.0,0.49043956,deepfloyd_if
1.0,1.0,0.5355824,deepfloyd_if
1.0,1.0,0.5014454,deepfloyd_if
1.0,0.0,0.44579583,deepfloyd_if
1.0,0.0,0.4902441,deepfloyd_if
1.0,0.0,0.49030256,deepfloyd_if
1.0,1.0,0.53430784,deepfloyd_if
1.0,0.0,0.46677482,deepfloyd_if
1.0,1.0,0.5041815,deepfloyd_if
1.0,0.0,0.473294,deepfloyd_if
1.0,1.0,0.50735736,deepfloyd_if
1.0,1.0,0.5686783,deepfloyd_if
1.0,1.0,0.5272627,deepfloyd_if
1.0,0.0,0.46990728,deepfloyd_if
1.0,0.0,0.46791282,deepfloyd_if
1.0,0.0,0.4748178,deepfloyd_if
1.0,1.0,0.5299794,deepfloyd_if
1.0,1.0,0.53724736,deepfloyd_if
1.0,1.0,0.53334457,deepfloyd_if
1.0,1.0,0.5161542,deepfloyd_if
1.0,0.0,0.4820146,deepfloyd_if
1.0,0.0,0.45293725,deepfloyd_if
1.0,0.0,0.47587854,deepfloyd_if
1.0,1.0,0.5054786,deepfloyd_if
1.0,0.0,0.48871845,deepfloyd_if
1.0,1.0,0.5705872,deepfloyd_if
1.0,0.0,0.4855483,deepfloyd_if
1.0,0.0,0.47497046,deepfloyd_if
1.0,1.0,0.5967993,deepfloyd_if
1.0,1.0,0.5239495,deepfloyd_if
1.0,0.0,0.49672133,deepfloyd_if
1.0,1.0,0.5393111,deepfloyd_if
1.0,0.0,0.4802305,deepfloyd_if
1.0,0.0,0.49288616,deepfloyd_if
1.0,0.0,0.48054,deepfloyd_if
1.0,0.0,0.4676362,deepfloyd_if
1.0,0.0,0.4924861,deepfloyd_if
1.0,0.0,0.4392887,deepfloyd_if
1.0,1.0,0.5019563,deepfloyd_if
1.0,0.0,0.47067547,deepfloyd_if
1.0,1.0,0.5542737,deepfloyd_if
1.0,1.0,0.5238889,deepfloyd_if
1.0,1.0,0.5054638,deepfloyd_if
1.0,1.0,0.5240231,deepfloyd_if
1.0,0.0,0.4736323,deepfloyd_if
1.0,0.0,0.49177122,deepfloyd_if
1.0,0.0,0.46389452,deepfloyd_if
1.0,0.0,0.49096313,deepfloyd_if
1.0,0.0,0.4695155,deepfloyd_if
1.0,0.0,0.45552075,deepfloyd_if
1.0,0.0,0.44173306,deepfloyd_if
1.0,0.0,0.4881541,deepfloyd_if
1.0,0.0,0.45249796,deepfloyd_if
1.0,0.0,0.4637628,deepfloyd_if
1.0,0.0,0.46521294,deepfloyd_if
1.0,0.0,0.4734715,deepfloyd_if
1.0,1.0,0.5203219,deepfloyd_if
1.0,0.0,0.47862765,deepfloyd_if
1.0,1.0,0.54995966,deepfloyd_if
1.0,1.0,0.5038402,deepfloyd_if
1.0,0.0,0.45926502,deepfloyd_if
1.0,1.0,0.5043148,deepfloyd_if
1.0,1.0,0.50037456,deepfloyd_if
1.0,0.0,0.4770688,deepfloyd_if
1.0,1.0,0.52975947,deepfloyd_if
1.0,1.0,0.5020133,deepfloyd_if
1.0,0.0,0.45289817,deepfloyd_if
1.0,1.0,0.574043,deepfloyd_if
1.0,0.0,0.48511496,deepfloyd_if
1.0,0.0,0.37759402,deepfloyd_if
1.0,0.0,0.4907256,deepfloyd_if
1.0,0.0,0.47302017,deepfloyd_if
1.0,1.0,0.52348095,deepfloyd_if
1.0,1.0,0.50381714,deepfloyd_if
1.0,0.0,0.4762943,deepfloyd_if
1.0,1.0,0.5067297,deepfloyd_if
1.0,0.0,0.47400388,deepfloyd_if
1.0,1.0,0.50214916,deepfloyd_if
1.0,1.0,0.5240138,deepfloyd_if
1.0,0.0,0.4584021,deepfloyd_if
1.0,0.0,0.45656124,deepfloyd_if
1.0,1.0,0.5017913,deepfloyd_if
1.0,1.0,0.5139653,deepfloyd_if
1.0,0.0,0.48656136,deepfloyd_if
1.0,1.0,0.5055752,deepfloyd_if
1.0,0.0,0.48721287,deepfloyd_if
1.0,1.0,0.50720006,deepfloyd_if
1.0,1.0,0.52030045,deepfloyd_if
1.0,0.0,0.49245775,deepfloyd_if
1.0,0.0,0.49091086,deepfloyd_if
1.0,0.0,0.4561981,deepfloyd_if
1.0,1.0,0.5384265,deepfloyd_if
1.0,0.0,0.47129118,deepfloyd_if
1.0,0.0,0.49170256,deepfloyd_if
1.0,1.0,0.5004784,deepfloyd_if
1.0,1.0,0.5732424,deepfloyd_if
1.0,0.0,0.4934688,deepfloyd_if
1.0,1.0,0.50512445,deepfloyd_if
1.0,0.0,0.46137077,deepfloyd_if
1.0,1.0,0.51382554,deepfloyd_if
1.0,1.0,0.504172,deepfloyd_if
1.0,1.0,0.5106375,deepfloyd_if
1.0,1.0,0.5206984,deepfloyd_if
1.0,0.0,0.4984094,deepfloyd_if
1.0,1.0,0.5869637,deepfloyd_if
1.0,0.0,0.496524,deepfloyd_if
1.0,1.0,0.55421853,deepfloyd_if
1.0,1.0,0.5322657,deepfloyd_if
1.0,1.0,0.5799366,deepfloyd_if
1.0,0.0,0.47505146,deepfloyd_if
1.0,1.0,0.55105656,deepfloyd_if
1.0,0.0,0.4954893,deepfloyd_if
1.0,0.0,0.47699794,deepfloyd_if
1.0,1.0,0.5673701,deepfloyd_if
1.0,0.0,0.44911343,deepfloyd_if
1.0,0.0,0.49413198,deepfloyd_if
1.0,1.0,0.50942636,deepfloyd_if
1.0,0.0,0.49151027,deepfloyd_if
1.0,0.0,0.47773564,deepfloyd_if
1.0,1.0,0.5080189,deepfloyd_if
1.0,0.0,0.4643243,deepfloyd_if
1.0,1.0,0.5199772,deepfloyd_if
1.0,1.0,0.54336435,deepfloyd_if
1.0,0.0,0.4771755,deepfloyd_if
1.0,1.0,0.516266,deepfloyd_if
1.0,0.0,0.47161037,deepfloyd_if
1.0,1.0,0.52850586,deepfloyd_if
1.0,1.0,0.5106507,deepfloyd_if
1.0,0.0,0.4821513,deepfloyd_if
1.0,1.0,0.51797205,deepfloyd_if
1.0,1.0,0.54294133,deepfloyd_if
1.0,1.0,0.56162715,deepfloyd_if
1.0,0.0,0.473657,deepfloyd_if
1.0,0.0,0.48443532,deepfloyd_if
1.0,0.0,0.44897532,deepfloyd_if
1.0,1.0,0.52145284,deepfloyd_if
1.0,0.0,0.48769093,deepfloyd_if
1.0,1.0,0.5174967,deepfloyd_if
1.0,1.0,0.5186652,deepfloyd_if
1.0,1.0,0.50382185,deepfloyd_if
1.0,0.0,0.4915575,deepfloyd_if
1.0,1.0,0.5576261,deepfloyd_if
1.0,0.0,0.47537372,deepfloyd_if
1.0,1.0,0.5772901,deepfloyd_if
1.0,0.0,0.4681007,deepfloyd_if
1.0,0.0,0.49916157,deepfloyd_if
1.0,0.0,0.4652253,deepfloyd_if
1.0,1.0,0.5239232,deepfloyd_if
1.0,0.0,0.4776825,deepfloyd_if
1.0,0.0,0.4705725,deepfloyd_if
1.0,0.0,0.48556325,deepfloyd_if
1.0,1.0,0.513086,deepfloyd_if
1.0,0.0,0.49806085,deepfloyd_if
1.0,0.0,0.4868529,deepfloyd_if
1.0,1.0,0.51093614,deepfloyd_if
1.0,0.0,0.49885345,deepfloyd_if
1.0,1.0,0.5466501,deepfloyd_if
1.0,1.0,0.511929,deepfloyd_if
1.0,0.0,0.4647422,deepfloyd_if
1.0,1.0,0.5151485,deepfloyd_if
1.0,0.0,0.46833926,deepfloyd_if
1.0,0.0,0.49675745,deepfloyd_if
1.0,1.0,0.5803057,deepfloyd_if
1.0,1.0,0.52068675,deepfloyd_if
1.0,1.0,0.53190106,deepfloyd_if
1.0,0.0,0.46404764,deepfloyd_if
1.0,0.0,0.44864106,deepfloyd_if
1.0,1.0,0.5406819,deepfloyd_if
1.0,0.0,0.49709505,deepfloyd_if
1.0,1.0,0.505015,deepfloyd_if
1.0,1.0,0.50583047,deepfloyd_if
1.0,1.0,0.5599949,deepfloyd_if
1.0,0.0,0.47476178,deepfloyd_if
1.0,1.0,0.516656,deepfloyd_if
1.0,0.0,0.49930757,deepfloyd_if
1.0,0.0,0.46392447,deepfloyd_if
1.0,1.0,0.5465071,deepfloyd_if
1.0,0.0,0.45894945,deepfloyd_if
1.0,0.0,0.45979437,deepfloyd_if
1.0,0.0,0.45986116,deepfloyd_if
1.0,0.0,0.45849118,deepfloyd_if
1.0,0.0,0.4584357,deepfloyd_if
1.0,1.0,0.5041207,deepfloyd_if
1.0,0.0,0.4680646,deepfloyd_if
1.0,0.0,0.4771599,deepfloyd_if
1.0,0.0,0.48825827,deepfloyd_if
1.0,0.0,0.48385763,deepfloyd_if
1.0,0.0,0.48766106,deepfloyd_if
1.0,1.0,0.54455256,deepfloyd_if
1.0,1.0,0.50319827,deepfloyd_if
1.0,0.0,0.49298933,deepfloyd_if
1.0,0.0,0.4897667,deepfloyd_if
1.0,1.0,0.5040586,deepfloyd_if
1.0,0.0,0.4971053,deepfloyd_if
1.0,0.0,0.49825805,deepfloyd_if
1.0,1.0,0.5496061,deepfloyd_if
1.0,0.0,0.45953745,deepfloyd_if
1.0,0.0,0.4486328,deepfloyd_if
1.0,1.0,0.52594686,deepfloyd_if
1.0,1.0,0.52253723,deepfloyd_if
1.0,1.0,0.5044031,deepfloyd_if
1.0,0.0,0.45630267,deepfloyd_if
1.0,0.0,0.47789356,deepfloyd_if
1.0,0.0,0.47308394,deepfloyd_if
1.0,0.0,0.46000618,deepfloyd_if
1.0,0.0,0.48814335,deepfloyd_if
1.0,0.0,0.446418,deepfloyd_if
1.0,1.0,0.5158937,deepfloyd_if
1.0,0.0,0.44855565,deepfloyd_if
1.0,0.0,0.4926323,deepfloyd_if
1.0,1.0,0.50415623,deepfloyd_if
1.0,1.0,0.5160548,deepfloyd_if
1.0,0.0,0.4702632,deepfloyd_if
1.0,0.0,0.4721219,deepfloyd_if
1.0,1.0,0.55939007,deepfloyd_if
1.0,1.0,0.54036266,deepfloyd_if
1.0,1.0,0.555827,deepfloyd_if
1.0,1.0,0.5438424,deepfloyd_if
1.0,1.0,0.51318914,deepfloyd_if
1.0,1.0,0.52263623,deepfloyd_if
1.0,1.0,0.58806086,deepfloyd_if
1.0,0.0,0.48097274,deepfloyd_if
1.0,0.0,0.49268734,deepfloyd_if
1.0,0.0,0.47831133,deepfloyd_if
1.0,1.0,0.5531047,deepfloyd_if
1.0,0.0,0.4886449,deepfloyd_if
1.0,0.0,0.48281413,deepfloyd_if
1.0,1.0,0.54865944,deepfloyd_if
1.0,1.0,0.5234494,deepfloyd_if
1.0,1.0,0.506186,deepfloyd_if
1.0,0.0,0.47863036,deepfloyd_if
1.0,0.0,0.49439093,deepfloyd_if
1.0,1.0,0.5106294,deepfloyd_if
1.0,0.0,0.48040217,deepfloyd_if
1.0,0.0,0.46354413,deepfloyd_if
1.0,0.0,0.481168,deepfloyd_if
1.0,1.0,0.52541554,deepfloyd_if
1.0,1.0,0.51737344,deepfloyd_if
1.0,0.0,0.49043116,deepfloyd_if
1.0,1.0,0.528679,deepfloyd_if
1.0,1.0,0.550189,deepfloyd_if
1.0,1.0,0.5120723,deepfloyd_if
1.0,1.0,0.5049426,deepfloyd_if
1.0,0.0,0.4874085,deepfloyd_if
1.0,1.0,0.5098938,deepfloyd_if
1.0,1.0,0.51718205,deepfloyd_if
1.0,1.0,0.542934,deepfloyd_if
1.0,0.0,0.47343674,deepfloyd_if
1.0,1.0,0.533564,deepfloyd_if
1.0,1.0,0.53063685,deepfloyd_if
1.0,1.0,0.5235354,deepfloyd_if
1.0,1.0,0.5024433,deepfloyd_if
1.0,1.0,0.5339001,deepfloyd_if
1.0,0.0,0.49950463,deepfloyd_if
1.0,1.0,0.5038916,deepfloyd_if
1.0,1.0,0.5524089,deepfloyd_if
1.0,0.0,0.47691876,deepfloyd_if
1.0,0.0,0.459051,deepfloyd_if
1.0,0.0,0.4962304,deepfloyd_if
1.0,1.0,0.55290186,deepfloyd_if
1.0,0.0,0.43207246,deepfloyd_if
1.0,0.0,0.46296597,deepfloyd_if
1.0,0.0,0.47603992,deepfloyd_if
1.0,0.0,0.46893942,deepfloyd_if
1.0,1.0,0.53239876,deepfloyd_if
1.0,1.0,0.5033379,deepfloyd_if
1.0,1.0,0.5257007,deepfloyd_if
1.0,0.0,0.49441215,deepfloyd_if
1.0,0.0,0.46254858,deepfloyd_if
1.0,0.0,0.46752465,deepfloyd_if
1.0,1.0,0.51715016,deepfloyd_if
1.0,0.0,0.49636945,deepfloyd_if
1.0,0.0,0.46564052,deepfloyd_if
1.0,0.0,0.47556084,deepfloyd_if
1.0,1.0,0.512015,deepfloyd_if
1.0,0.0,0.47478038,deepfloyd_if
1.0,1.0,0.5074593,deepfloyd_if
1.0,0.0,0.4834462,deepfloyd_if
1.0,0.0,0.46657386,deepfloyd_if
1.0,1.0,0.53239185,deepfloyd_if
1.0,1.0,0.54217875,deepfloyd_if
1.0,0.0,0.45653298,deepfloyd_if
1.0,0.0,0.47678545,deepfloyd_if
1.0,0.0,0.4481683,deepfloyd_if
1.0,0.0,0.47821411,deepfloyd_if
1.0,0.0,0.44926047,deepfloyd_if
1.0,0.0,0.49006435,deepfloyd_if
1.0,1.0,0.50653523,deepfloyd_if
1.0,0.0,0.4770694,deepfloyd_if
1.0,1.0,0.5268639,deepfloyd_if
1.0,0.0,0.49951756,deepfloyd_if
1.0,1.0,0.5222479,deepfloyd_if
1.0,0.0,0.4789756,deepfloyd_if
1.0,1.0,0.5431225,deepfloyd_if
1.0,0.0,0.46628723,deepfloyd_if
1.0,0.0,0.4780442,deepfloyd_if
1.0,0.0,0.42291257,deepfloyd_if
1.0,1.0,0.50859725,deepfloyd_if
1.0,1.0,0.5018808,deepfloyd_if
1.0,1.0,0.57636344,deepfloyd_if
1.0,1.0,0.5325071,deepfloyd_if
1.0,0.0,0.48719227,deepfloyd_if
1.0,0.0,0.46844292,deepfloyd_if
